pin,slack
Initial_blinking_SW1/cnt_RNIR7LT71[16]:A,
Initial_blinking_SW1/cnt_RNIR7LT71[16]:B,12381
Initial_blinking_SW1/cnt_RNIR7LT71[16]:C,16313
Initial_blinking_SW1/cnt_RNIR7LT71[16]:CC,11312
Initial_blinking_SW1/cnt_RNIR7LT71[16]:P,
Initial_blinking_SW1/cnt_RNIR7LT71[16]:S,11312
Initial_blinking_SW1/cnt_RNIR7LT71[16]:UB,16313
Clear_outputs/reset_RNIREK/U0_RGB1_RGB0:An,
Clear_outputs/reset_RNIREK/U0_RGB1_RGB0:ENn,
Clear_outputs/reset_RNIREK/U0_RGB1_RGB0:YL,16180
Clear_outputs/reset_RNIREK/U0_RGB1_RGB0:YR,16181
Fast_clk_SW1/cnt_RNI9DAAP1[22]:A,
Fast_clk_SW1/cnt_RNI9DAAP1[22]:B,12571
Fast_clk_SW1/cnt_RNI9DAAP1[22]:C,16520
Fast_clk_SW1/cnt_RNI9DAAP1[22]:CC,11372
Fast_clk_SW1/cnt_RNI9DAAP1[22]:P,
Fast_clk_SW1/cnt_RNI9DAAP1[22]:S,11372
Fast_clk_SW1/cnt_RNI9DAAP1[22]:UB,16520
Fast_clk_SW1/cnt[8]:ADn,
Fast_clk_SW1/cnt[8]:ALn,16181
Fast_clk_SW1/cnt[8]:CLK,11733
Fast_clk_SW1/cnt[8]:D,11762
Fast_clk_SW1/cnt[8]:EN,
Fast_clk_SW1/cnt[8]:LAT,
Fast_clk_SW1/cnt[8]:Q,11733
Fast_clk_SW1/cnt[8]:SD,
Fast_clk_SW1/cnt[8]:SLn,
Initial_blinking_SW1/cnt[18]:ADn,
Initial_blinking_SW1/cnt[18]:ALn,16180
Initial_blinking_SW1/cnt[18]:CLK,12636
Initial_blinking_SW1/cnt[18]:D,11309
Initial_blinking_SW1/cnt[18]:EN,
Initial_blinking_SW1/cnt[18]:LAT,
Initial_blinking_SW1/cnt[18]:Q,12636
Initial_blinking_SW1/cnt[18]:SD,
Initial_blinking_SW1/cnt[18]:SLn,
SW2_ibuf/U0/U_IOINFF:A,
SW2_ibuf/U0/U_IOINFF:Y,
Fast_clk_SW2/cnt[16]:ADn,
Fast_clk_SW2/cnt[16]:ALn,16180
Fast_clk_SW2/cnt[16]:CLK,13935
Fast_clk_SW2/cnt[16]:D,11547
Fast_clk_SW2/cnt[16]:EN,
Fast_clk_SW2/cnt[16]:LAT,
Fast_clk_SW2/cnt[16]:Q,13935
Fast_clk_SW2/cnt[16]:SD,
Fast_clk_SW2/cnt[16]:SLn,
Fast_clk_SW2/un14_cntlto31_0_a2_1_3:A,11764
Fast_clk_SW2/un14_cntlto31_0_a2_1_3:B,11667
Fast_clk_SW2/un14_cntlto31_0_a2_1_3:C,11814
Fast_clk_SW2/un14_cntlto31_0_a2_1_3:D,11549
Fast_clk_SW2/un14_cntlto31_0_a2_1_3:Y,11549
Fast_clk_SW2/cnt[3]:ADn,
Fast_clk_SW2/cnt[3]:ALn,16180
Fast_clk_SW2/cnt[3]:CLK,15995
Fast_clk_SW2/cnt[3]:D,12616
Fast_clk_SW2/cnt[3]:EN,
Fast_clk_SW2/cnt[3]:LAT,
Fast_clk_SW2/cnt[3]:Q,15995
Fast_clk_SW2/cnt[3]:SD,
Fast_clk_SW2/cnt[3]:SLn,
Initial_blinking_SW2/cnt[4]:ADn,
Initial_blinking_SW2/cnt[4]:ALn,16181
Initial_blinking_SW2/cnt[4]:CLK,15955
Initial_blinking_SW2/cnt[4]:D,12558
Initial_blinking_SW2/cnt[4]:EN,
Initial_blinking_SW2/cnt[4]:LAT,
Initial_blinking_SW2/cnt[4]:Q,15955
Initial_blinking_SW2/cnt[4]:SD,
Initial_blinking_SW2/cnt[4]:SLn,
Initial_blinking_SW1/un14_cntlto31_0_a2:A,13696
Initial_blinking_SW1/un14_cntlto31_0_a2:B,12563
Initial_blinking_SW1/un14_cntlto31_0_a2:C,13801
Initial_blinking_SW1/un14_cntlto31_0_a2:Y,12563
Initial_blinking_SW2/cnt[6]:ADn,
Initial_blinking_SW2/cnt[6]:ALn,16181
Initial_blinking_SW2/cnt[6]:CLK,15895
Initial_blinking_SW2/cnt[6]:D,11748
Initial_blinking_SW2/cnt[6]:EN,
Initial_blinking_SW2/cnt[6]:LAT,
Initial_blinking_SW2/cnt[6]:Q,15895
Initial_blinking_SW2/cnt[6]:SD,
Initial_blinking_SW2/cnt[6]:SLn,
Fast_clk_SW2/cnt_RNI48J2F2[23]:A,
Fast_clk_SW2/cnt_RNI48J2F2[23]:B,12241
Fast_clk_SW2/cnt_RNI48J2F2[23]:C,16751
Fast_clk_SW2/cnt_RNI48J2F2[23]:CC,11532
Fast_clk_SW2/cnt_RNI48J2F2[23]:P,12241
Fast_clk_SW2/cnt_RNI48J2F2[23]:S,11532
Fast_clk_SW2/cnt_RNI48J2F2[23]:UB,
Initial_blinking_SW2/cnt[0]:ADn,
Initial_blinking_SW2/cnt[0]:ALn,16181
Initial_blinking_SW2/cnt[0]:CLK,15751
Initial_blinking_SW2/cnt[0]:D,12558
Initial_blinking_SW2/cnt[0]:EN,
Initial_blinking_SW2/cnt[0]:LAT,
Initial_blinking_SW2/cnt[0]:Q,15751
Initial_blinking_SW2/cnt[0]:SD,
Initial_blinking_SW2/cnt[0]:SLn,
Fast_clk_SW2/cnt[21]:ADn,
Fast_clk_SW2/cnt[21]:ALn,16180
Fast_clk_SW2/cnt[21]:CLK,12776
Fast_clk_SW2/cnt[21]:D,11488
Fast_clk_SW2/cnt[21]:EN,
Fast_clk_SW2/cnt[21]:LAT,
Fast_clk_SW2/cnt[21]:Q,12776
Fast_clk_SW2/cnt[21]:SD,
Fast_clk_SW2/cnt[21]:SLn,
Initial_blinking_SW2/cnt[18]:ADn,
Initial_blinking_SW2/cnt[18]:ALn,16181
Initial_blinking_SW2/cnt[18]:CLK,13540
Initial_blinking_SW2/cnt[18]:D,11528
Initial_blinking_SW2/cnt[18]:EN,
Initial_blinking_SW2/cnt[18]:LAT,
Initial_blinking_SW2/cnt[18]:Q,13540
Initial_blinking_SW2/cnt[18]:SD,
Initial_blinking_SW2/cnt[18]:SLn,
Initial_blinking_SW1/un7_cntlto31_0_a2:A,15349
Initial_blinking_SW1/un7_cntlto31_0_a2:B,15261
Initial_blinking_SW1/un7_cntlto31_0_a2:C,11919
Initial_blinking_SW1/un7_cntlto31_0_a2:D,15133
Initial_blinking_SW1/un7_cntlto31_0_a2:Y,11919
Fast_clk_SW2/un14_cntlto31_0_o2_3:A,12776
Fast_clk_SW2/un14_cntlto31_0_o2_3:B,12629
Fast_clk_SW2/un14_cntlto31_0_o2_3:C,12726
Fast_clk_SW2/un14_cntlto31_0_o2_3:D,12511
Fast_clk_SW2/un14_cntlto31_0_o2_3:Y,12511
Fast_clk_SW1/cnt[3]:ADn,
Fast_clk_SW1/cnt[3]:ALn,16181
Fast_clk_SW1/cnt[3]:CLK,16010
Fast_clk_SW1/cnt[3]:D,12571
Fast_clk_SW1/cnt[3]:EN,
Fast_clk_SW1/cnt[3]:LAT,
Fast_clk_SW1/cnt[3]:Q,16010
Fast_clk_SW1/cnt[3]:SD,
Fast_clk_SW1/cnt[3]:SLn,
Initial_blinking_SW1/cnt[9]:ADn,
Initial_blinking_SW1/cnt[9]:ALn,16180
Initial_blinking_SW1/cnt[9]:CLK,11390
Initial_blinking_SW1/cnt[9]:D,11473
Initial_blinking_SW1/cnt[9]:EN,
Initial_blinking_SW1/cnt[9]:LAT,
Initial_blinking_SW1/cnt[9]:Q,11390
Initial_blinking_SW1/cnt[9]:SD,
Initial_blinking_SW1/cnt[9]:SLn,
Fast_clk_SW2/tmp_clk:ADn,
Fast_clk_SW2/tmp_clk:ALn,16181
Fast_clk_SW2/tmp_clk:CLK,17627
Fast_clk_SW2/tmp_clk:D,12094
Fast_clk_SW2/tmp_clk:EN,
Fast_clk_SW2/tmp_clk:LAT,
Fast_clk_SW2/tmp_clk:Q,17627
Fast_clk_SW2/tmp_clk:SD,
Fast_clk_SW2/tmp_clk:SLn,
Fast_clk_SW2/cnt[2]:ADn,
Fast_clk_SW2/cnt[2]:ALn,16180
Fast_clk_SW2/cnt[2]:CLK,15950
Fast_clk_SW2/cnt[2]:D,12616
Fast_clk_SW2/cnt[2]:EN,
Fast_clk_SW2/cnt[2]:LAT,
Fast_clk_SW2/cnt[2]:Q,15950
Fast_clk_SW2/cnt[2]:SD,
Fast_clk_SW2/cnt[2]:SLn,
Initial_blinking_SW1/cnt[11]:ADn,
Initial_blinking_SW1/cnt[11]:ALn,16180
Initial_blinking_SW1/cnt[11]:CLK,11529
Initial_blinking_SW1/cnt[11]:D,11522
Initial_blinking_SW1/cnt[11]:EN,
Initial_blinking_SW1/cnt[11]:LAT,
Initial_blinking_SW1/cnt[11]:Q,11529
Initial_blinking_SW1/cnt[11]:SD,
Initial_blinking_SW1/cnt[11]:SLn,
red_led1_obuf/U0/U_IOENFF:A,
red_led1_obuf/U0/U_IOENFF:Y,
Initial_blinking_SW2/cnt[27]:ADn,
Initial_blinking_SW2/cnt[27]:ALn,16181
Initial_blinking_SW2/cnt[27]:CLK,12426
Initial_blinking_SW2/cnt[27]:D,11385
Initial_blinking_SW2/cnt[27]:EN,
Initial_blinking_SW2/cnt[27]:LAT,
Initial_blinking_SW2/cnt[27]:Q,12426
Initial_blinking_SW2/cnt[27]:SD,
Initial_blinking_SW2/cnt[27]:SLn,
Initial_blinking_SW1/cnt_RNIJV5K8[2]:A,
Initial_blinking_SW1/cnt_RNIJV5K8[2]:B,11361
Initial_blinking_SW1/cnt_RNIJV5K8[2]:C,15957
Initial_blinking_SW1/cnt_RNIJV5K8[2]:CC,12979
Initial_blinking_SW1/cnt_RNIJV5K8[2]:P,11361
Initial_blinking_SW1/cnt_RNIJV5K8[2]:S,12381
Initial_blinking_SW1/cnt_RNIJV5K8[2]:UB,15957
Fast_clk_SW2/cnt_RNIQURI12[19]:A,
Fast_clk_SW2/cnt_RNIQURI12[19]:B,11955
Fast_clk_SW2/cnt_RNIQURI12[19]:C,16356
Fast_clk_SW2/cnt_RNIQURI12[19]:CC,11473
Fast_clk_SW2/cnt_RNIQURI12[19]:P,11955
Fast_clk_SW2/cnt_RNIQURI12[19]:S,11473
Fast_clk_SW2/cnt_RNIQURI12[19]:UB,16356
Fast_clk_SW2/cnt_RNIERKJ61[11]:A,
Fast_clk_SW2/cnt_RNIERKJ61[11]:B,11681
Fast_clk_SW2/cnt_RNIERKJ61[11]:C,15999
Fast_clk_SW2/cnt_RNIERKJ61[11]:CC,11757
Fast_clk_SW2/cnt_RNIERKJ61[11]:P,11681
Fast_clk_SW2/cnt_RNIERKJ61[11]:S,11757
Fast_clk_SW2/cnt_RNIERKJ61[11]:UB,15999
Initial_blinking_SW2/cnt_RNIUQR7E[9]:A,
Initial_blinking_SW2/cnt_RNIUQR7E[9]:B,12558
Initial_blinking_SW2/cnt_RNIUQR7E[9]:C,15966
Initial_blinking_SW2/cnt_RNIUQR7E[9]:CC,11692
Initial_blinking_SW2/cnt_RNIUQR7E[9]:P,
Initial_blinking_SW2/cnt_RNIUQR7E[9]:S,11692
Initial_blinking_SW2/cnt_RNIUQR7E[9]:UB,15966
Initial_blinking_SW2/cnt[11]:ADn,
Initial_blinking_SW2/cnt[11]:ALn,16181
Initial_blinking_SW2/cnt[11]:CLK,11510
Initial_blinking_SW2/cnt[11]:D,11741
Initial_blinking_SW2/cnt[11]:EN,
Initial_blinking_SW2/cnt[11]:LAT,
Initial_blinking_SW2/cnt[11]:Q,11510
Initial_blinking_SW2/cnt[11]:SD,
Initial_blinking_SW2/cnt[11]:SLn,
Fast_clk_SW2/cnt[4]:ADn,
Fast_clk_SW2/cnt[4]:ALn,16180
Fast_clk_SW2/cnt[4]:CLK,16103
Fast_clk_SW2/cnt[4]:D,12616
Fast_clk_SW2/cnt[4]:EN,
Fast_clk_SW2/cnt[4]:LAT,
Fast_clk_SW2/cnt[4]:Q,16103
Fast_clk_SW2/cnt[4]:SD,
Fast_clk_SW2/cnt[4]:SLn,
Initial_blinking_SW2/cnt_RNIVO66J[14]:A,
Initial_blinking_SW2/cnt_RNIVO66J[14]:B,11643
Initial_blinking_SW2/cnt_RNIVO66J[14]:C,16013
Initial_blinking_SW2/cnt_RNIVO66J[14]:CC,11686
Initial_blinking_SW2/cnt_RNIVO66J[14]:P,11643
Initial_blinking_SW2/cnt_RNIVO66J[14]:S,11686
Initial_blinking_SW2/cnt_RNIVO66J[14]:UB,16013
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:CC[0],11532
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:CC[1],11440
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:CC[2],11403
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:CI,11403
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[0],12241
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[10],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[11],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[1],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[2],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[3],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[4],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[5],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[6],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[7],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[8],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:P[9],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[0],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[10],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[11],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[1],16808
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[2],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[3],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[4],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[5],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[6],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[7],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[8],
Fast_clk_SW2/un14_cntlto31_0_o3_RNIAU8S2_CC_2:UB[9],
Initial_blinking_SW2/cnt[30]:ADn,
Initial_blinking_SW2/cnt[30]:ALn,16181
Initial_blinking_SW2/cnt[30]:CLK,11238
Initial_blinking_SW2/cnt[30]:D,11309
Initial_blinking_SW2/cnt[30]:EN,
Initial_blinking_SW2/cnt[30]:LAT,
Initial_blinking_SW2/cnt[30]:Q,11238
Initial_blinking_SW2/cnt[30]:SD,
Initial_blinking_SW2/cnt[30]:SLn,
Initial_blinking_SW2/cnt_RNI5TS4N[18]:A,
Initial_blinking_SW2/cnt_RNI5TS4N[18]:B,11642
Initial_blinking_SW2/cnt_RNI5TS4N[18]:C,16098
Initial_blinking_SW2/cnt_RNI5TS4N[18]:CC,11528
Initial_blinking_SW2/cnt_RNI5TS4N[18]:P,11642
Initial_blinking_SW2/cnt_RNI5TS4N[18]:S,11528
Initial_blinking_SW2/cnt_RNI5TS4N[18]:UB,16098
Fast_clk_SW1/tmp_clk:ADn,
Fast_clk_SW1/tmp_clk:ALn,16181
Fast_clk_SW1/tmp_clk:CLK,17623
Fast_clk_SW1/tmp_clk:D,11761
Fast_clk_SW1/tmp_clk:EN,
Fast_clk_SW1/tmp_clk:LAT,
Fast_clk_SW1/tmp_clk:Q,17623
Fast_clk_SW1/tmp_clk:SD,
Fast_clk_SW1/tmp_clk:SLn,
Fast_clk_SW1/cnt_RNIJO5K9[2]:A,
Fast_clk_SW1/cnt_RNIJO5K9[2]:B,11558
Fast_clk_SW1/cnt_RNIJO5K9[2]:C,15965
Fast_clk_SW1/cnt_RNIJO5K9[2]:CC,13162
Fast_clk_SW1/cnt_RNIJO5K9[2]:P,11558
Fast_clk_SW1/cnt_RNIJO5K9[2]:S,12571
Fast_clk_SW1/cnt_RNIJO5K9[2]:UB,15965
clk_ibuf_RNIVTI2/U0_RGB1_RGB1:An,
clk_ibuf_RNIVTI2/U0_RGB1_RGB1:ENn,
clk_ibuf_RNIVTI2/U0_RGB1_RGB1:YR,
Clear_outputs/reset_RNIREK/U0:An,
Clear_outputs/reset_RNIREK/U0:ENn,
Clear_outputs/reset_RNIREK/U0:YWn,
Initial_blinking_SW2/cnt_RNIPGI4O[19]:A,
Initial_blinking_SW2/cnt_RNIPGI4O[19]:B,11738
Initial_blinking_SW2/cnt_RNIPGI4O[19]:C,16226
Initial_blinking_SW2/cnt_RNIPGI4O[19]:CC,11457
Initial_blinking_SW2/cnt_RNIPGI4O[19]:P,11738
Initial_blinking_SW2/cnt_RNIPGI4O[19]:S,11457
Initial_blinking_SW2/cnt_RNIPGI4O[19]:UB,16226
Initial_blinking_SW1/un7_cntlto31_0_a2_1:A,11919
Initial_blinking_SW1/un7_cntlto31_0_a2_1:B,13126
Initial_blinking_SW1/un7_cntlto31_0_a2_1:Y,11919
Initial_blinking_SW1/cnt[23]:ADn,
Initial_blinking_SW1/cnt[23]:ALn,16180
Initial_blinking_SW1/cnt[23]:CLK,13643
Initial_blinking_SW1/cnt[23]:D,11304
Initial_blinking_SW1/cnt[23]:EN,
Initial_blinking_SW1/cnt[23]:LAT,
Initial_blinking_SW1/cnt[23]:Q,13643
Initial_blinking_SW1/cnt[23]:SD,
Initial_blinking_SW1/cnt[23]:SLn,
clk,
SW1,
SW2,
green_led1,
red_led1,
green_led2,
red_led2,
